dev,singletons,controls,offset
9.501964699507425,13689284,68446507,333
5.742387168254481,13689322,68446662,-333
5.178221354085736,13689284,68446508,334
9.326079575018866,13689323,68446665,-334
4.4823305600723415,13689284,68446505,335
12.852022910119103,13689324,68446667,-335
3.46532484999193,13689284,68446502,336
3.206754815824752,13689324,68446664,-336
13.872222653063318,13689284,68446501,337
16.240943562919995,13689324,68446665,-337
11.740806502377268,13689284,68446498,338
15.369755683227595,13689324,68446666,-338
19.274819069803925,13689283,68446496,339
14.613310904179798,13689323,68446665,-339
0.3599100780528488,13689281,68446490,340
8.056686470591245,13689322,68446664,-340
5.004378058292787,13689282,68446491,341
0.24303358778894335,13689323,68446665,-341
13.671631829660441,13689281,68446491,342
7.174022867434786,13689323,68446667,-342
11.346010962546188,13689281,68446487,343
13.11306965383983,13689323,68446670,-343
21.760383555196768,13689277,68446484,344
3.556088476572768,13689323,68446665,-344
4.6187238490279015,13689279,68446480,345
6.914494861655157,13689323,68446665,-345
2.8022112242672392,13689277,68446477,346
13.066995762240595,13689322,68446667,-346
11.549180169173837,13689276,68446474,347
10.984505055680302,13689322,68446665,-347
16.243859357248994,13689278,68446472,348
12.963373434678715,13689322,68446665,-348
15.00004148300863,13689278,68446471,349
7.605581948572649,13689322,68446662,-349
18.66643212647955,13689276,68446469,350
7.918134298503901,13689322,68446662,-350
16.5956396533511,13689275,68446466,351
3.242022719993656,13689321,68446660,-351
17.94334097371518,13689272,68446458,352
18.063887353915106,13689321,68446658,-352
8.401260916862611,13689272,68446461,353
12.013670207241375,13689321,68446659,-353
5.482859540437744,13689274,68446453,354
8.875510042326823,13689320,68446657,-354
4.457584061823582,13689272,68446459,355
14.8855231951556,13689318,68446654,-355
22.76801007164977,13689273,68446459,356
16.07738918490918,13689319,68446655,-356
32.533387581046554,13689272,68446457,357
8.536871057358894,13689319,68446655,-357
29.633675661766574,13689270,68446452,358
10.185442416486922,13689320,68446653,-358
20.94333596808292,13689270,68446447,359
8.112277806801103,13689318,68446654,-359
21.824383162527283,13689272,68446447,360
5.244475281943323,13689319,68446650,-360
13.696658407204723,13689271,68446444,361
8.952234069259248,13689319,68446654,-361
3.01191204184045,13689270,68446441,362
11.437573576768955,13689319,68446650,-362
19.17252945880682,13689272,68446449,363
31.653101503718062,13689318,68446650,-363
12.533405019807788,13689272,68446443,364
15.72658131600474,13689318,68446649,-364
16.73935390616748,13689272,68446441,365
12.505175078732918,13689318,68446648,-365
13.904738010648543,13689271,68446438,366
12.793517449749288,13689315,68446650,-366
11.880630285060533,13689272,68446437,367
8.38948186810103,13689316,68446645,-367
14.125322351178056,13689271,68446440,368
5.25997424322486,13689318,68446646,-368
14.316205839076247,13689270,68446438,369
33.09774836421275,13689315,68446641,-369
17.520034324917106,13689268,68446438,370
6.751253671718132,13689315,68446644,-370
33.758098576282464,13689268,68446438,371
18.56253321180793,13689315,68446639,-371
14.192891275419242,13689268,68446435,372
10.776902975091616,13689314,68446641,-372
12.016155155607635,13689267,68446436,373
4.676487616297663,13689313,68446635,-373
17.754187469323824,13689265,68446434,374
4.132018645865287,13689313,68446634,-374
