dev,singletons,controls,offset
11.969282441544578,3994598,19973065,230
5.637077589021558,3994608,19973124,-230
4.1389490334021275,3994598,19973065,231
23.15534551724204,3994608,19973125,-231
10.290596804459028,3994598,19973064,232
2.398721372850389,3994608,19973123,-232
3.9096628433455862,3994598,19973062,233
4.848971824935234,3994607,19973125,-233
4.9626986815691225,3994597,19973063,234
5.110816102429908,3994606,19973126,-234
2.4101092707620637,3994596,19973059,235
2.9477190661850727,3994607,19973127,-235
0.9438102896596945,3994597,19973058,236
3.9507073583782244,3994607,19973127,-236
12.845702612787136,3994597,19973058,237
7.164339254424931,3994606,19973127,-237
14.504297697349102,3994596,19973059,238
6.262633541712907,3994607,19973127,-238
13.460673532759927,3994595,19973058,239
1.6699403979183671,3994607,19973127,-239
6.48728085625271,3994595,19973056,240
15.556840096477117,3994607,19973128,-240
3.7871246785975927,3994593,19973055,241
4.338366768462265,3994607,19973127,-241
9.847260513608944,3994595,19973056,242
9.94836583135907,3994607,19973125,-242
8.856036284224274,3994594,19973056,243
12.07526500127733,3994607,19973125,-243
7.61921289169203,3994596,19973055,244
6.955820964170925,3994607,19973123,-244
3.7487725783278734,3994595,19973057,245
8.02150771540721,3994607,19973124,-245
6.3207496678085135,3994596,19973056,246
3.963476976371112,3994607,19973122,-246
4.277654834883151,3994595,19973056,247
6.9059257788360355,3994606,19973124,-247
6.626350476104449,3994596,19973055,248
2.5916034456875536,3994607,19973122,-248
10.172152346738585,3994596,19973053,249
2.4621232207922503,3994607,19973117,-249
0.8649674518273969,3994596,19973054,250
0.31184847631986656,3994607,19973117,-250
7.770992460068328,3994596,19973051,251
5.922954004643884,3994607,19973119,-251
2.0769302167426815,3994596,19973050,252
2.583575656536027,3994607,19973120,-252
2.2429272319402855,3994595,19973052,253
2.586311219808181,3994607,19973120,-253
2.350579401530638,3994596,19973047,254
2.1458068745544097,3994607,19973118,-254
5.486796089155064,3994595,19973050,255
2.653218447443521,3994607,19973116,-255
1.3039645728393907,3994596,19973049,256
9.700513912376664,3994607,19973117,-256
2.9959852884772147,3994596,19973050,257
1.5148439130177849,3994607,19973117,-257
5.476093407691792,3994597,19973047,258
3.4488340175677195,3994607,19973116,-258
6.740251817598903,3994597,19973044,259
8.14137113248455,3994607,19973113,-259
4.730407609725319,3994596,19973045,260
6.137765702519459,3994606,19973116,-260
3.072549787664008,3994597,19973044,261
4.796201587391579,3994606,19973114,-261
24.04824566508296,3994596,19973043,262
1.2784285509668507,3994606,19973113,-262
8.21665563726907,3994596,19973039,263
3.4884483502680723,3994606,19973115,-263
2.3242292908477893,3994596,19973037,264
8.729851092616343,3994606,19973115,-264
4.124823065573821,3994596,19973034,265
9.309409100549374,3994606,19973116,-265
7.008866394802453,3994595,19973035,266
2.6661802073316494,3994605,19973115,-266
4.141919835433896,3994595,19973034,267
5.109534834353212,3994606,19973114,-267
5.987967506669293,3994595,19973031,268
5.798701621029636,3994606,19973114,-268
11.64961505633562,3994595,19973030,269
5.71821075937828,3994605,19973114,-269
9.56721455760021,3994595,19973033,270
12.92928111044705,3994606,19973113,-270
7.311759094493027,3994595,19973032,271
5.995003428444079,3994606,19973115,-271
1.9135156663449493,3994595,19973031,272
1.0148571160592468,3994606,19973115,-272
1.4789733554073905,3994594,19973027,273
3.316410997150541,3994606,19973115,-273
7.528344851134534,3994594,19973030,274
2.137383134922345,3994606,19973113,-274
9.03439655145803,3994594,19973027,275
18.839768078104782,3994606,19973113,-275
4.615612327071062,3994593,19973027,276
9.654621237330161,3994606,19973113,-276
1.9070439938029722,3994593,19973026,277
5.318365021736781,3994606,19973113,-277
11.925287405775862,3994592,19973027,278
5.81760194106846,3994606,19973112,-278
2.2008619529815974,3994593,19973027,279
7.656732194846995,3994606,19973113,-279
7.012140341270083,3994592,19973028,280
13.770793918685058,3994606,19973113,-280
18.060136987442093,3994593,19973027,281
0.49420738074933723,3994605,19973113,-281
4.485320893149691,3994593,19973026,282
4.506854375728594,3994605,19973113,-282
10.274831289178792,3994593,19973026,283
4.704915268027889,3994606,19973113,-283
1.7460422707233079,3994592,19973026,284
2.321795743088842,3994605,19973111,-284
4.464532324064976,3994591,19973025,285
5.304965435392376,3994605,19973111,-285
1.512839090749651,3994592,19973025,286
0.4000291280012789,3994605,19973111,-286
8.578185674024667,3994592,19973025,287
1.991488178019381,3994605,19973111,-287
0.7189441906916301,3994592,19973024,288
7.233000426265335,3994604,19973111,-288
8.29523769440209,3994592,19973024,289
12.25394722922897,3994606,19973110,-289
1.516429784276454,3994591,19973018,290
5.769460233039808,3994605,19973110,-290
6.40409028800401,3994591,19973020,291
13.101296802972684,3994606,19973109,-291
4.944177189260699,3994591,19973017,292
2.368572834294355,3994606,19973109,-292
8.26405362861442,3994591,19973017,293
3.3341777026539887,3994606,19973108,-293
5.097230411567239,3994589,19973013,294
1.0207666645116404,3994606,19973108,-294
1.3965745422956246,3994590,19973015,295
1.1617937545220514,3994606,19973108,-295
3.7140646775389143,3994590,19973014,296
4.361140522460005,3994606,19973108,-296
2.5564489470714307,3994590,19973015,297
4.206799053700593,3994605,19973106,-297
8.297406182967125,3994590,19973015,298
7.640521349658798,3994606,19973105,-298
7.658949151277739,3994589,19973014,299
3.500927246473509,3994606,19973107,-299
10.183173087029047,3994589,19973014,300
3.735615949401705,3994606,19973106,-300
2.8454810870478013,3994589,19973012,301
1.5897376792308933,3994606,19973106,-301
14.786894262700457,3994587,19973012,302
2.178389193129533,3994606,19973107,-302
6.863553292429515,3994586,19973012,303
1.8857259236993116,3994606,19973105,-303
6.696397008940167,3994585,19973011,304
6.70032651624382,3994605,19973108,-304
3.732434455409635,3994585,19973011,305
9.324359215126151,3994606,19973106,-305
10.061465770907034,3994585,19973010,306
6.892457147593632,3994605,19973107,-306
5.469592622376695,3994585,19973011,307
8.537075690124766,3994606,19973108,-307
10.315325433295357,3994585,19973012,308
11.48751499669197,3994606,19973105,-308
2.624841572352153,3994582,19973012,309
5.552997825275497,3994605,19973107,-309
1.9486242464708567,3994584,19973012,310
14.951881427263402,3994606,19973106,-310
2.8639553130824424,3994581,19973012,311
10.10260691798544,3994606,19973106,-311
2.978945493731999,3994582,19973011,312
4.460545919910032,3994606,19973106,-312
3.4095627889904563,3994582,19973010,313
5.72140340911983,3994606,19973105,-313
2.5571548796889516,3994582,19973007,314
0.2909502002235911,3994605,19973102,-314
3.6796736303878106,3994582,19973005,315
3.9967670010871643,3994606,19973104,-315
4.40656357065167,3994582,19973005,316
0.11026291889638884,3994606,19973104,-316
2.037918973753051,3994582,19973003,317
7.252673259396829,3994606,19973104,-317
0.3029388117248786,3994582,19973002,318
8.280743818620294,3994606,19973104,-318
1.027647577407464,3994581,19972999,319
2.9070667657407654,3994605,19973102,-319
2.001783463683637,3994582,19973000,320
3.106845268320967,3994604,19973102,-320
10.043380809969676,3994582,19972999,321
2.90787123976952,3994605,19973101,-321
4.618973449802752,3994581,19972999,322
8.728264540541431,3994606,19973101,-322
10.571735840643782,3994581,19972998,323
16.91197228554188,3994606,19973099,-323
1.7580538974547721,3994581,19972996,324
