dev,singletons,controls,offset
113.1618717772717,5989999,29950080,-206
115.5736638398057,5989997,29950093,207
78.6510626140738,5989998,29950083,-207
237.11334614754105,5989998,29950088,208
81.30899541520103,5989998,29950086,-208
172.04169838311145,5989997,29950090,209
61.617880770844465,5989999,29950089,-209
30.999716277321227,5989998,29950091,210
62.58950851907616,5989999,29950089,-210
98.63345649176608,5989997,29950088,211
121.46831884137328,5989999,29950089,-211
36.378739663265605,5989996,29950088,212
207.78226927929427,5990000,29950086,-212
43.41072192368466,5989994,29950087,213
99.88349340801278,5990000,29950089,-213
239.0039473989109,5989996,29950085,214
49.472899141836024,5990000,29950089,-214
139.84078961397472,5989996,29950085,215
164.74593716742666,5990000,29950088,-215
59.525562458844526,5989996,29950084,216
188.33193156785683,5990000,29950090,-216
122.79941314305142,5989996,29950084,217
80.03563073895748,5989999,29950089,-217
40.47854560384235,5989996,29950084,218
115.58765220214218,5989999,29950090,-218
88.37514914090934,5989996,29950082,219
137.78689712766453,5989999,29950090,-219
114.68899742182157,5989996,29950083,220
72.78641692903693,5990000,29950091,-220
59.841540661952195,5989996,29950084,221
259.1206929234104,5990000,29950090,-221
126.92154281523835,5989996,29950084,222
114.22940975599522,5990000,29950089,-222
113.73017617075175,5989996,29950084,223
77.13820370715939,5990000,29950091,-223
50.410198526787894,5989995,29950078,224
183.13864507336893,5990000,29950090,-224
99.62237667663976,5989993,29950080,225
183.77579410783255,5990000,29950090,-225
173.62385272559686,5989993,29950073,226
37.02827398954071,5990000,29950090,-226
119.09651912779873,5989995,29950074,227
68.36064488074044,5990000,29950090,-227
68.71785653263078,5989995,29950079,228
118.94288351808336,5990000,29950090,-228
118.53334148044837,5989994,29950078,229
126.56513025144068,5990000,29950085,-229
68.51823506184405,5989995,29950077,230
135.45399096451774,5989999,29950089,-230
83.51204567237642,5989995,29950077,231
75.69858657482928,5990000,29950089,-231
73.75876294049658,5989995,29950077,232
21.509582964065913,5990000,29950087,-232
32.66370437473006,5989995,29950075,233
81.69016071173155,5989999,29950085,-233
54.751449446208426,5989994,29950073,234
37.821248026540616,5989998,29950085,-234
72.80079215566684,5989995,29950072,235
64.75342701614272,5989999,29950086,-235
36.669836903116135,5989996,29950072,236
62.614119549202485,5989999,29950086,-236
67.81997372162311,5989996,29950064,237
169.4732531503587,5989999,29950084,-237
159.1014271096319,5989996,29950074,238
28.62449784422347,5989999,29950084,-238
80.53449920277035,5989996,29950074,239
36.406404342035785,5989998,29950084,-239
99.09378919469964,5989996,29950072,240
21.56622647013711,5989998,29950081,-240
13.202038085518893,5989996,29950072,241
7.125937418904414,5989998,29950083,-241
38.62435193011743,5989996,29950071,242
27.029907865666928,5989998,29950083,-242
9.39149597954247,5989994,29950067,243
24.894607022236812,5989998,29950082,-243
23.654623632557332,5989995,29950063,244
18.980196907866514,5989998,29950083,-244
26.121289957482304,5989994,29950062,245
44.89210693150744,5989998,29950081,-245
13.389527103796581,5989995,29950064,246
37.33638643998074,5989997,29950078,-246
12.699406447570425,5989995,29950055,247
62.590791545672474,5989996,29950082,-247
38.43323271745385,5989995,29950062,248
